UNITEDBNK,EQ,29.45,07/02/17,16.8,18/12/17,42773,43087
UNITEDTEA,BE,575.95,31/10/17,267.8,11/08/17,43039,42958
UNITY,BE,10.7,07/02/17,4.6,13/10/17,42773,43021
UNIVCABLES,EQ,209.9,14/11/17,78,11/01/17,43053,42746
UPL,EQ,902.5,01/08/17,658,11/01/17,42948,42746
URJA,BE,8.25,11/01/18,0.8,28/08/17,43111,42975
USHAMART,EQ,28.85,03/11/17,16.9,02/06/17,43042,42888
USHERAGRO,BE,14.15,20/01/17,5.85,28/09/17,42755,43006
UTINEXT50,EQ,335.9,21/12/17,226.4,28/08/17,43090,42975
UTINIFTETF,EQ,1102.8,10/01/18,755.9,25/04/17,43110,42850
UTISENSETF,EQ,368,27/12/17,273.65,11/01/17,43096,42746
UTTAMSTL,EQ,36.7,02/05/17,21,04/01/18,42857,43104
UTTAMSUGAR,EQ,210.9,06/09/17,70,23/01/17,42984,42758
UVSL,EQ,0.9,17/02/17,0.3,11/01/18,42783,43111
V2RETAIL,EQ,555.55,12/12/17,128.95,11/01/17,43081,42746
VADILALIND,EQ,1173.4,06/09/17,513.1,16/01/17,42984,42751
VAIBHAVGBL,EQ,770.2,26/12/17,293,11/01/17,43095,42746
VAKRANGEE,EQ,451,11/01/18,135,11/01/17,43111,42746
VALUEIND,BE,15.9,19/04/17,5.7,13/11/17,42844,43052
VARDHACRLC,EQ,59.25,28/12/17,42.7,10/10/17,43097,43018
VARDMNPOLY,EQ,87.1,17/01/17,31,23/10/17,42752,43031
VASCONEQ,EQ,58.75,15/05/17,27,10/08/17,42870,42957
VASWANI,EQ,24.6,20/09/17,7.5,30/06/17,42998,42916
VBL,EQ,758.8,02/01/18,340,14/03/17,43102,42808
VEDL,EQ,346.4,03/11/17,217.75,05/05/17,43042,42860
VENKEYS,EQ,3050,22/11/17,470.15,12/01/17,43061,42747
VENUSREM,EQ,126,08/01/18,88.1,21/08/17,43108,42968
VESUVIUS,EQ,1490,21/07/17,1115.5,11/01/17,42937,42746
VETO,EQ,265.5,27/12/17,127,16/02/17,43096,42782
VGUARD,EQ,245.4,01/01/18,115.71,13/01/17,43101,42748
VHL,EQ,6200,05/01/18,1816,16/01/17,43105,42751
VICEROY,EQ,24.7,25/04/17,15.5,11/08/17,42850,42958
VIDEOIND,EQ,110,06/03/17,12.1,23/11/17,42800,43062
VIDHIING,EQ,115.9,20/12/17,48.2,13/02/17,43089,42779
VIJAYABANK,EQ,97.4,09/05/17,50.15,20/01/17,42864,42755
VIJIFIN,BE,11.75,09/01/18,3.41,31/07/17,43109,42947
VIJSHAN,EQ,36.15,22/12/17,11.25,22/02/17,43091,42788
VIKASECO,EQ,48.5,04/01/18,15.8,16/01/17,43104,42751
VIMALOIL,BE,52.5,07/03/17,11.05,12/10/17,42801,43020
VIMTALABS,EQ,182.8,21/12/17,102.6,20/01/17,43090,42755
VINATIORGA,EQ,1125.05,08/08/17,650,11/01/17,42955,42746
VINDHYATEL,EQ,1475.25,14/11/17,595.1,16/02/17,43053,42782
VINYLINDIA,EQ,121.9,26/12/17,61,16/03/17,43095,42810
VIPCLOTHNG,EQ,101.2,08/01/18,42.21,10/03/17,43108,42804
VIPIND,EQ,393,28/11/17,119.4,16/01/17,43067,42751
VIPULLTD,EQ,104,09/11/17,57.5,24/03/17,43048,42818
VISAKAIND,EQ,806,08/01/18,192,11/01/17,43108,42746
VISASTEEL,BE,30.1,04/05/17,14.65,31/08/17,42859,42978
VISESHINFO,EQ,0.3,01/02/17,0.05,01/01/18,42767,43101
VISHNU,BE,435.9,06/11/17,215,23/06/17,43045,42909
VIVIDHA,EQ,2.8,10/02/17,0.75,31/08/17,42776,42978
VIVIMEDLAB,EQ,153.5,21/09/17,91.35,01/02/17,42999,42767
VLSFINANCE,EQ,104.8,22/12/17,52.55,01/02/17,43091,42767
VMART,EQ,1775,10/01/18,466.5,20/01/17,43110,42755
VOLTAMP,EQ,1426,10/07/17,920.1,13/01/17,42926,42748
VOLTAS,EQ,675.3,28/12/17,320.4,01/02/17,43097,42767
VRLLOG,EQ,444.45,26/12/17,280,16/01/17,43095,42751
VSSL,EQ,194.95,31/10/17,66.42,11/01/17,43039,42746
VSTIND,EQ,3875,03/07/17,2363.05,01/02/17,42919,42767
VSTTILLERS,EQ,2723.95,09/01/18,1764,03/04/17,43109,42828
VTL,EQ,1559.95,03/01/18,1090,12/01/17,43103,42747
WABAG,EQ,749.9,21/06/17,479,02/02/17,42907,42768
WABCOINDIA,EQ,7678,10/01/18,5080,17/01/17,43110,42752
WALCHANNAG,EQ,272.7,28/11/17,134.7,22/08/17,43067,42969
WANBURY,BE,75.4,14/02/17,32.95,14/11/17,42780,43053
WEBELSOLAR,EQ,176.8,10/01/18,47.95,14/03/17,43110,42808
WEIZFOREX,EQ,1655.4,05/12/17,169.1,11/01/17,43074,42746
WEIZMANIND,EQ,82.45,13/12/17,27.15,15/02/17,43082,42781
WELCORP,EQ,165.5,06/11/17,78.7,24/01/17,43045,42759
WELENT,EQ,197.65,10/01/18,60.4,16/01/17,43110,42751
WELINV,BE,366.7,04/01/18,78.2,18/01/17,43104,42753
WELSPUNIND,EQ,99.7,03/05/17,60.7,17/10/17,42858,43025
WENDT,EQ,4270,03/01/18,1769,13/01/17,43103,42748
WHEELS,EQ,2346.65,28/12/17,1204.6,07/02/17,43097,42773
WHIRLPOOL,EQ,1658,01/01/18,891.25,11/01/17,43101,42746
WILLAMAGOR,BE,128.5,11/01/18,53.75,12/01/17,43111,42747
WINDMACHIN,EQ,129,09/01/18,43.3,31/01/17,43109,42766
WINSOME,EQ,2.6,08/09/17,1.75,24/05/17,42986,42879
WIPL,BE,87,16/05/17,35.05,18/04/17,42871,42843
WIPRO,EQ,327.85,10/01/18,222.68,31/01/17,43110,42766
WOCKPHARMA,EQ,1012,08/01/18,530.65,22/08/17,43108,42969
WONDERLA,EQ,421.95,08/01/18,330,11/08/17,43108,42958
WSI,EQ,13.8,30/06/17,5.5,28/11/17,42916,43067
WSTCSTPAPR,EQ,343,26/12/17,131.6,03/02/17,43095,42769
XCHANGING,EQ,70.95,03/10/17,46.25,29/03/17,43011,42823
XLENERGY,BE,4.35,11/01/18,1.4,18/09/17,43111,42996
XPROINDIA,BE,80.75,27/12/17,41.45,11/08/17,43096,42958
YESBANK,EQ,382.9,21/09/17,254.61,11/01/17,42999,42746
ZANDUREALT,BE,2689.95,04/12/17,1111,11/08/17,43073,42958
ZEEL,EQ,599.05,08/01/18,458.1,10/07/17,43108,42926
ZEELEARN,EQ,51.1,29/03/17,38.15,11/08/17,42823,42958
ZEEMEDIA,EQ,49.9,04/01/18,32.8,05/10/17,43104,43013
ZENITHEXPO,EQ,62,19/09/17,46,26/04/17,42997,42851
ZENSARTECH,EQ,955.3,15/02/17,732,09/10/17,42781,43017
ZENTEC,EQ,158.75,01/01/18,46.45,28/09/17,43101,43006
ZICOM,EQ,49,13/02/17,19.15,28/11/17,42779,43067
ZODIACLOTH,EQ,253.9,10/01/18,163.5,19/09/17,43110,42997
ZODJRDMKJ,EQ,55.65,01/08/17,26.65,25/05/17,42948,42880
ZUARI,EQ,690,24/10/17,247,13/01/17,43032,42748
ZUARIGLOB,EQ,320.1,27/11/17,100.65,11/01/17,43066,42746
ZYDUSWELL,EQ,1145,11/01/18,811.65,19/05/17,43111,42874
ZYLOG,EQ,6,27/04/17,2.9,28/09/17,42852,43006
